,Date Posted,Text,Label
243,3/16/20,actor idris elba took to twitter to inform his fans that he has tested positive for the novel coronavirus covid-19 and is currently self-isolating coronavirusoutbreak ,1
244,3/16/20,odishas first covid-19 positive man has come in contact with at least 129 officials said odisha coronavirusoutbreak ,1
245,3/16/20,covid-19 from delhi to mumbai and then to kerala how prepared is government our correspondents report firstup full show ,1
246,3/16/20,gratitude ð show your support by retweeting and tagging friends who are out there helping fight the coronaviruspandemic itcard indiafightscorona covid19 covid2019 covid ,1
247,3/16/20,political parties joined in flaying the andhrapradesh government for making light of the covid-19 scare coronavirusoutbreak ,1
248,3/16/20,the delhi sikh gurdwara management committee on monday banned the entry of foreigners who have not completed their 15-day stay in india to all gurdwaras in the city to check the transmission of covid-19 coronavirusoutbreak ,1
249,3/16/20,iran reported another 129 fatalities from the covid-19 the largest one-day rise in deaths since it began battling the middle easts worst outbreak which has claimed more than 850 lives in the country coronavirusoutbreak ,1
250,3/16/20,the covid-19 scare is likely to leave a scar on indian realestate by way of delayed supply chains and revenue loss ,1
251,3/16/20,an urgent meeting was called by chief justice of india sharad a bobde on march 15 to clarify that there cannot be a complete shutdown of courts in the wake of covid-19 coronavirusindia ,1
252,3/16/20,tamil nadu speaker p dhanapal said visitors would not be allowed to watch assembly proceedings as part of precautionary measures against covid-19 coronavirusoutbreak ,1
253,3/16/20,companies that offer diagnostic tests say they have the capacity to mass-test for covid-19 but have mixed responses to indias policy of restricting testing to government laboratories coronavirusoutbreak ,1
254,3/16/20,france recorded 29 additional covid-19 deaths on march 15 the biggest one-day increase in the country since the outbreak bringing the total death toll to 120 health minister olivier veran said coronavirus ,1
255,3/16/20,a student who returned from italy and belonging to the city tested positive for covid-19 the first reported case in odisha coronavirusindia ,1
256,3/16/20,cambodia reported four new cases of covid-19 including a four-month-old french boy and two people who had travelled to malaysia for a religious ceremony the ministry of health said late on march 15 coronavirus ,1
257,3/16/20,coronavirusoutbreak four new positive covid-19 cases have been reported from maharashtra this includes three in mumbai and one in navi mumbai the total count in maharashtra now stands at 37 ,1
258,3/16/20,nursing home with the biggest cluster of covid19 deaths to date in the us thought it was facing an influenza outbreak a spokesman says ,1
259,3/16/20,one last party one last dance then goodbye college students decamp in the age of covid19 ,1
260,3/17/20,covid-19 prompts all major british theatres to close doors ,1
261,3/17/20,restaa former military doctor said that 50% of those with covid19 who are accepted into intensive care units in italy are dying compared with a usual mortality rate of 12% to 16% in such units nationwide covid2019 covid coronavirusoutbreak ,1
262,3/17/20,this is how briton has treated its covid-19 patients coronavirus ,1
263,3/17/20,the sanitation workers have demanded face mask sanitisers and hand gloves for themselves covid2019 covid coronavirusoutbreak ,1
264,3/17/20,the supreme court may soon go digital covid2019 covid coronavirusinindia coronavirusoutbreak ,1
265,3/17/20,the majority of the number of affected persons is coming from the sindh province which has recorded at least 146 cases tested positive of carrying covid2019 covid coronavirusinpakistan coronavirusoutbreak ,1
266,3/17/20,icmr dg appealed to all private laboratories to offer covid-19 diagnosis free of cost coronapandemic ,1
267,3/17/20,maharashtra had 39 novel coronavirus covid-19 patients as on monday evening ,1
268,3/17/20,according to the ministry of health numbers at 4 pm on monday the total number of coronavirus cases in india stands at 114 the tally includes 17 foreigners covid2019 covid coronavirusoutbreak coronavirusinindia ,1
269,3/17/20,karnatakas health department reported two new cases of the new coronavirus disease covid2019 covid coronavirusoutbreak ,1
270,3/17/20,the mizoram government has ordered closure of all educational institutions cinema halls gymnasiums and swimming pools with effect from tuesday till march 31 covid2019 covid coronavirusoutbreak ,1
271,3/17/20,most asian shares fell on tuesday a day after wall streets historic market rout with fleeting initial gains evaporating as the coronavirus remained a major risk to economic growth covid2019 covid coronavirusoutbreak stockmarkets ,1
272,3/17/20,as the virus spreads the case for a coordinated and synchronized global fiscal stimulus is becoming stronger by the hour imf managing director kristalina georgieva said covid2019 covid coronavirusoutbreak ,1
273,3/17/20,maharashtra ec stays panchayat and municipal elections coronavirus itvideo covid2019 covidcoronavirusoutbreak more videos ,1
274,3/17/20,coronavirus indian army jawan in ladakh father test positive for covid-19 live update ,1
275,3/17/20,amid coronavirusscare malls cinema halls & multiplexes in ranchi wore a deserted look in between this jharkhand government has given power to the district collectors to conduct covid-19 test on suspects watch satyajeets reporterdiary ,1
276,3/17/20,ceo of nishkamswat randeep s lall a charity that gives out 5000 meals a week to homeless worries about their situation as far as covid-19 is concerned says they dont have regular hygiene or home to protect themselves reporterdiary ,1
277,3/17/20,india tightens travel curbs itvideo covid2019 covid coronavirusoutbreak coronavirus ,1
278,3/17/20,coronavirus 64-year-old patient dies in mumbai hospital itvideo covid2019 covid coronavirusoutbreak ,1
279,3/17/20,gautam budh nagar cmo anurag bhargav tells about the call centre that is set up to help people fight coronavirus itvideo covid2019 covid ,1
280,3/17/20,coronavirus protesters at shaheenbagh to sit at a distance of 2 meters and at a time there will always be less than 50 people itvideo covid2019 covid coronavirusoutbreak ,1
281,3/17/20,three hotels near delhis igi airport have been reserved for incoming passengers with coronavirus symptoms coronavirus itvideo covid2019 covid coronavirusoutbreak ,1
282,3/17/20,from mumbais siddhivinayaktemple to hanumantemple in delhi watch this ground report by india todays theburningquestion covid2019 covid coronavirusoutbreak coronavirus ,1
283,3/17/20,people in home quarantine in maharashtra to be stamped on left hand itvideo covid2019 covid coronavirusoutbreak ,1
284,3/17/20,sobering covid-19 study prompted britain to toughen its approach ,1
285,3/17/20,sobering covid-19 study prompted britain to toughen its approach ,1
286,3/17/20,sobering covid-19 study prompted britain to toughen its approach ,1
287,3/17/20,many opposition parties in srilanka have called for postponing the general election scheduled for april 25 in the wake of the covid-19 outbreak in the country coronavirusoutbreak ,1
288,3/17/20,covid2019 we appeal to all private laboratories to offer covid-19 diagnosis free of cost says director-general of indian council of medical research icmr balram bhargava ,1
